@relation country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute country {Albania,Algeria,Andorra,Anguilla,Argentina,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Bulgaria,Cambodia,Canada,'Cayman Islands',Chile,China,Colombia,'Costa Rica',Croatia,Cyprus,Czechia,Denmark,Dominica,'Dominican Republic',Ecuador,Egypt,'El Salvador',England,Estonia,'Faeroe Islands','Falkland Islands',Finland,France,Germany,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guyana,Honduras,'Hong Kong',Hungary,Iceland,India,Indonesia,Iran,Ireland,'Isle of Man',Israel,Italy,Japan,Jersey,Jordan,Kazakhstan,Kuwait,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Macao,Malaysia,Maldives,Malta,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Myanmar,Nepal,Netherlands,'New Zealand','Northern Cyprus','Northern Ireland',Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,'Saint Helena','Saint Lucia','San Marino','Saudi Arabia',Scotland,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa','South Korea',Spain,'Sri Lanka',Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,'Turks and Caicos Islands',Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Venezuela,Wales,Zimbabwe}
@attribute date {1/10/2021,1/11/2021,1/12/2021,1/13/2021,1/14/2021,1/15/2021,1/16/2021,1/17/2021,1/18/2021,1/19/2021,1/20/2021,1/21/2021,1/22/2021,1/23/2021,1/24/2021,1/25/2021,1/26/2021,1/27/2021,1/28/2021,1/29/2021,1/30/2021,1/31/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/10/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/19/2021,2/20/2021,2/21/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/27/2021,2/28/2021,3/1/2021,3/2/2021,3/3/2021,12/29/2020,12/30/2020,12/31/2020,1/1/2021,1/2/2021,1/3/2021,1/4/2021,1/5/2021,1/6/2021,1/7/2021,1/8/2021,1/9/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/8/2021,3/9/2021,12/27/2020,12/28/2020,12/23/2020,12/24/2020,12/25/2020,12/26/2020,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/21/2020,12/22/2020,12/13/2020}
@attribute total_vaccinations numeric
@attribute people_vaccinated numeric
@attribute people_fully_vaccinated numeric
@attribute daily_vaccinations_raw numeric
@attribute daily_vaccinations numeric
@attribute total_vaccinations_per_hundred numeric
@attribute people_vaccinated_per_hundred numeric
@attribute people_fully_vaccinated_per_hundred numeric
@attribute daily_vaccinations_per_million numeric
@attribute vaccines {Pfizer/BioNTech,'Sputnik V',Oxford/AstraZeneca,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Pfizer/BioNTech','Moderna, Oxford/AstraZeneca, Pfizer/BioNTech',Sinovac,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinovac',Sinopharm/Beijing,'Moderna, Pfizer/BioNTech','Pfizer/BioNTech, Sinovac','Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac',Moderna,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Covaxin, Oxford/AstraZeneca','Pfizer/BioNTech, Sinopharm/Beijing','Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V','Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinopharm/Beijing','EpiVacCorona, Sputnik V',Johnson&Johnson,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V','Johnson&Johnson, Moderna, Pfizer/BioNTech'}

@data
Canada,2/3/2021,0.000017,0.028297,0.019924,0.00024,0.000321,0.002209,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/4/2021,0.02225,0.027976,0.019924,0.00056,0.000535,0.004493,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/5/2021,0.000046,0.028297,0.019924,0.000367,0.00052,0.006016,0.077042,0.060252,0.038515,Oxford/AstraZeneca
Canada,2/6/2021,0.000073,0.027976,0.019924,0.00089,0.000688,0.063035,0.07766,0.05955,0.050936,Oxford/AstraZeneca
Maldives,2/7/2021,0.000104,0.027976,0.019924,0.000998,0.000817,0.013708,0.077042,0.060252,0.060482,Oxford/AstraZeneca
Maldives,2/28/2021,0.000138,0.027976,0.019924,0.028141,0.000925,0.018201,0.077042,0.060252,0.068498,Oxford/AstraZeneca
Maldives,2/9/2021,0.000173,0.027976,0.019924,0.001142,0.001012,0.022923,0.077042,0.060252,0.074875,Oxford/AstraZeneca
Maldives,2/10/2021,0.000215,0.027976,0.019924,0.001346,0.001223,0.028406,0.077042,0.060252,0.09052,Oxford/AstraZeneca
Maldives,2/11/2021,0.00027,0.027976,0.019924,0.001779,0.001456,0.035717,0.077042,0.060252,0.107733,Oxford/AstraZeneca
Maldives,2/12/2021,0.000292,0.027976,0.020268,0.000702,0.00152,0.038535,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/13/2021,0.000353,0.028297,0.019924,0.001976,0.001728,0.046607,0.07766,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/14/2021,0.000412,0.027976,0.019924,0.001889,0.001898,0.054375,0.077042,0.060252,0.140461,Oxford/AstraZeneca
Maldives,2/15/2021,0.000468,0.027976,0.019924,0.001799,0.002033,0.063035,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/16/2021,0.000534,0.027976,0.019924,0.002145,0.002224,0.07052,0.077042,0.060252,0.164603,Oxford/AstraZeneca
Maldives,2/17/2021,0.0006,0.027976,0.020268,0.002125,0.002373,0.079202,0.07766,0.060252,0.175604,Oxford/AstraZeneca
Maldives,2/18/2021,0.000684,0.027976,0.019924,0.002696,0.002549,0.090244,0.077042,0.060252,0.188596,Oxford/AstraZeneca
Maldives,2/19/2021,0.000684,0.027976,0.019924,0.028141,0.002414,0.090244,0.077042,0.060252,0.178645,Oxford/AstraZeneca
Maldives,2/20/2021,0.000747,0.027976,0.019924,0.002053,0.002429,0.063035,0.077042,0.060252,0.179732,Oxford/AstraZeneca
Maldives,2/28/2021,0.02225,0.028297,0.019924,0.028141,0.002397,0.063035,0.077042,0.060252,0.177392,Oxford/AstraZeneca
Maldives,2/22/2021,0.000856,0.027976,0.019924,0.028141,0.002392,0.112939,0.077042,0.060252,0.177005,Oxford/AstraZeneca
Maldives,2/23/2021,0.000908,0.027976,0.019924,0.001705,0.002308,0.119945,0.077042,0.060252,0.170776,Oxford/AstraZeneca
Maldives,2/28/2021,0.00097,0.027976,0.020268,0.001982,0.002281,0.128018,0.07766,0.060252,0.168749,Oxford/AstraZeneca
Maldives,2/25/2021,0.001049,0.027976,0.019924,0.002564,0.027278,0.138527,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Maldives,2/26/2021,0.001061,0.027976,0.020268,0.000382,0.002328,0.14005,0.077042,0.060252,0.172269,Oxford/AstraZeneca
Canada,2/27/2021,0.001126,0.027976,0.019924,0.002091,0.027278,0.148656,0.077042,0.060252,0.172822,Oxford/AstraZeneca
Maldives,2/28/2021,0.001189,0.027976,0.019924,0.002039,0.002396,0.156957,0.077042,0.060252,0.177281,Oxford/AstraZeneca
Maldives,3/1/2021,0.00125,0.027976,0.019924,0.001963,0.002432,0.165029,0.077042,0.060252,0.179972,Oxford/AstraZeneca
Canada,3/2/2021,0.00132,0.027976,0.019924,0.002255,0.002538,0.174244,0.077042,0.060252,0.187786,Oxford/AstraZeneca
Maldives,3/3/2021,0.001381,0.027976,0.019924,0.001983,0.002538,0.182317,0.077042,0.060252,0.187786,Oxford/AstraZeneca
Maldives,3/4/2021,0.001464,0.027976,0.019924,0.002651,0.002555,0.193207,0.077042,0.060252,0.189039,Oxford/AstraZeneca
Maldives,3/5/2021,0.02225,0.027976,0.020268,0.000586,0.002594,0.063035,0.077042,0.05955,0.046467,Oxford/AstraZeneca
Maldives,2/28/2021,0.02225,0.027976,0.019924,0.00239,0.002651,0.063035,0.077042,0.060252,0.196171,Oxford/AstraZeneca
Maldives,2/28/2021,0.001619,0.027976,0.019924,0.002023,0.002648,0.213617,0.077042,0.05955,0.195931,Oxford/AstraZeneca
Maldives,3/8/2021,0.001684,0.027976,0.019924,0.002124,0.002679,0.222375,0.07766,0.060252,0.198216,Oxford/AstraZeneca
Canada,3/9/2021,0.02225,0.027976,0.020268,0.002707,0.002765,0.233417,0.077042,0.05955,0.204592,Oxford/AstraZeneca
Malta,1/17/2021,0.000125,0.000192,0.019924,0.027992,0.026772,0.020181,0.031402,0.060252,0.046906,Pfizer/BioNTech
Malta,2/28/2021,0.000139,0.000213,0.019924,0.000447,0.000597,0.02239,0.034838,0.060252,0.054124,Pfizer/BioNTech
Canada,1/19/2021,0.000152,0.000234,0.019924,0.000439,0.000592,0.063035,0.038275,0.060252,0.053682,Pfizer/BioNTech
Malta,1/20/2021,0.000163,0.000251,0.019924,0.000358,0.000554,0.026426,0.041119,0.060252,0.046467,Pfizer/BioNTech
Malta,1/21/2021,0.02225,0.000271,0.019924,0.000418,0.000555,0.063035,0.044318,0.060252,0.050328,Pfizer/BioNTech
Malta,1/22/2021,0.00019,0.000291,0.019924,0.000426,0.000558,0.030615,0.047636,0.060252,0.050586,Pfizer/BioNTech
Malta,1/23/2021,0.02225,0.00031,0.019924,0.0004,0.000554,0.032671,0.050835,0.060252,0.050254,Pfizer/BioNTech
Malta,1/24/2021,0.000213,0.000307,0.000037,0.000362,0.000544,0.034499,0.050361,0.005842,0.049333,Pfizer/BioNTech
Malta,2/28/2021,0.000226,0.000323,0.000046,0.00041,0.027278,0.036555,0.05285,0.05955,0.048706,Pfizer/BioNTech
Malta,1/26/2021,0.000239,0.000338,0.000053,0.000413,0.000532,0.038611,0.055457,0.008222,0.048246,Pfizer/BioNTech
Malta,1/27/2021,0.000251,0.000351,0.000065,0.000393,0.000539,0.040591,0.057471,0.010169,0.048872,Pfizer/BioNTech
Malta,1/28/2021,0.000263,0.000363,0.000078,0.000402,0.000536,0.042571,0.059486,0.05955,0.048577,Pfizer/BioNTech
Malta,1/29/2021,0.000276,0.000374,0.000092,0.000393,0.00053,0.044551,0.07766,0.014496,0.048043,Pfizer/BioNTech
Malta,1/30/2021,0.000287,0.000383,0.000108,0.000353,0.000521,0.046303,0.07766,0.05955,0.047195,Pfizer/BioNTech
Malta,1/31/2021,0.000296,0.00039,0.000123,0.000314,0.000512,0.047902,0.06387,0.019256,0.046366,Pfizer/BioNTech
Malta,2/1/2021,0.00031,0.000401,0.000139,0.000428,0.000515,0.050034,0.07766,0.021852,0.046698,Pfizer/BioNTech
Malta,2/2/2021,0.000323,0.000415,0.000152,0.028141,0.000518,0.052167,0.068018,0.024016,0.046992,Pfizer/BioNTech
Malta,2/3/2021,0.000338,0.000429,0.000168,0.000476,0.000534,0.054527,0.070387,0.05955,0.048411,Pfizer/BioNTech
Malta,2/4/2021,0.000357,0.000442,0.000201,0.000635,0.000579,0.057726,0.07252,0.031588,0.052466,Pfizer/BioNTech
Malta,2/28/2021,0.000381,0.00046,0.000237,0.028141,0.000648,0.061534,0.075364,0.037213,0.058768,Pfizer/BioNTech
Malta,2/6/2021,0.000401,0.000472,0.000273,0.000658,0.000706,0.064808,0.077379,0.042839,0.06402,Pfizer/BioNTech
Malta,2/7/2021,0.000419,0.00048,0.000309,0.000575,0.000757,0.067702,0.078682,0.05955,0.046467,Pfizer/BioNTech
Malta,2/8/2021,0.000441,0.000495,0.000344,0.000698,0.000808,0.071206,0.081171,0.054089,0.073253,Pfizer/BioNTech
Malta,2/9/2021,0.000463,0.000511,0.000378,0.000707,0.000861,0.074709,0.083778,0.059498,0.078008,Pfizer/BioNTech
Malta,2/10/2021,0.000476,0.000518,0.000403,0.000434,0.000853,0.076917,0.084963,0.063392,0.077289,Pfizer/BioNTech
Canada,2/11/2021,0.000495,0.000532,0.00043,0.000601,0.000847,0.079963,0.087333,0.06772,0.076718,Pfizer/BioNTech
Malta,2/12/2021,0.000517,0.000552,0.000459,0.000733,0.000842,0.083619,0.090532,0.072263,0.076294,Pfizer/BioNTech
Malta,2/13/2021,0.000536,0.000566,0.000486,0.000586,0.000828,0.086513,0.092784,0.076374,0.075041,Pfizer/BioNTech
Malta,2/14/2021,0.000551,0.000579,0.020268,0.000505,0.000815,0.063035,0.094916,0.079619,0.073824,Pfizer/BioNTech
Malta,2/15/2021,0.000573,0.000598,0.000533,0.000691,0.000813,0.092529,0.098116,0.08373,0.073714,Pfizer/BioNTech
Malta,2/16/2021,0.000595,0.028297,0.020268,0.00071,0.000814,0.096108,0.101671,0.087408,0.073751,Pfizer/BioNTech
Canada,2/17/2021,0.000616,0.000641,0.000577,0.00068,0.000861,0.099459,0.105107,0.09087,0.078008,Pfizer/BioNTech
Malta,2/18/2021,0.000637,0.000663,0.000598,0.000695,0.000879,0.063035,0.108662,0.05955,0.079629,Pfizer/BioNTech
Malta,2/19/2021,0.000662,0.000691,0.000618,0.000812,0.000894,0.107075,0.113284,0.097144,0.081011,Pfizer/BioNTech
Malta,2/20/2021,0.02225,0.000706,0.000629,0.00043,0.027278,0.109207,0.115772,0.098875,0.046467,Pfizer/BioNTech
Malta,2/21/2021,0.000688,0.000718,0.00064,0.000383,0.027278,0.111111,0.117786,0.100606,0.076165,Pfizer/BioNTech
Malta,2/22/2021,0.000708,0.000739,0.020268,0.000659,0.000835,0.114386,0.07766,0.05955,0.07563,Pfizer/BioNTech
Malta,2/23/2021,0.000734,0.00077,0.000678,0.000842,0.027278,0.063035,0.1262,0.106664,0.077915,Pfizer/BioNTech
Malta,2/24/2021,0.000764,0.000803,0.000701,0.000958,0.000913,0.063035,0.131651,0.110342,0.082762,Pfizer/BioNTech
Malta,2/25/2021,0.000786,0.000823,0.000729,0.000717,0.000918,0.063035,0.13485,0.05955,0.083131,Pfizer/BioNTech
Canada,2/26/2021,0.000813,0.000836,0.000782,0.000866,0.000928,0.131369,0.136983,0.123107,0.084052,Pfizer/BioNTech
Malta,2/27/2021,0.000832,0.000838,0.000834,0.000623,0.000965,0.134491,0.137339,0.131328,0.087406,Pfizer/BioNTech
Malta,2/28/2021,0.00085,0.028297,0.020268,0.000571,0.001,0.137309,0.07766,0.137386,0.090649,Pfizer/BioNTech
Malta,3/1/2021,0.000874,0.000865,0.000904,0.000778,0.001023,0.063035,0.141841,0.142146,0.092695,Pfizer/BioNTech
Malta,3/2/2021,0.000898,0.00089,0.020268,0.000773,0.00101,0.145077,0.145989,0.145824,0.091534,Pfizer/BioNTech
Malta,2/28/2021,0.000927,0.028297,0.000945,0.000938,0.001006,0.149798,0.151677,0.148637,0.091202,Pfizer/BioNTech
Malta,3/4/2021,0.00096,0.028297,0.000967,0.001065,0.001073,0.155129,0.07766,0.152099,0.046467,Pfizer/BioNTech
Malta,3/5/2021,0.02225,0.001,0.000988,0.000985,0.001095,0.160079,0.164,0.155344,0.099255,Pfizer/BioNTech
Malta,3/6/2021,0.001024,0.001039,0.00101,0.001065,0.00118,0.16541,0.170399,0.158806,0.106922,Pfizer/BioNTech
Malta,3/7/2021,0.001045,0.028297,0.001024,0.000677,0.0012,0.168761,0.174428,0.160969,0.108765,Pfizer/BioNTech
Malta,2/28/2021,0.001086,0.001107,0.001065,0.001347,0.001309,0.175539,0.18142,0.16746,0.118624,Pfizer/BioNTech
Mauritius,1/25/2021,0,0,0.019924,0.027992,0.026772,0,0,0.060252,0.046906,Oxford/AstraZeneca
Mauritius,1/26/2021,0.022036,0.027976,0.019924,0.027992,0.000013,0.062946,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Canada,1/27/2021,0.02225,0.028297,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,2/28/2021,0.02225,0.027976,0.019924,0.027992,0.027278,0.063035,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,1/29/2021,0.022036,0.027976,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,1/30/2021,0.022036,0.027976,0.019924,0.027992,0.000013,0.062946,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,2/28/2021,0.02225,0.027976,0.019924,0.027992,0.000013,0.062946,0.077042,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,2/1/2021,0.02225,0.000003,0.020268,0.027992,0.027278,0.000152,0.000237,0.060252,0.000442,Oxford/AstraZeneca
Mauritius,2/2/2021,0.022036,0.027976,0.019924,0.027992,0.000026,0.062946,0.077042,0.060252,0.000848,Oxford/AstraZeneca
Mauritius,2/3/2021,0.022036,0.027976,0.019924,0.027992,0.000039,0.062946,0.077042,0.060252,0.001253,Oxford/AstraZeneca
Mauritius,2/4/2021,0.022036,0.028297,0.019924,0.027992,0.000052,0.062946,0.077042,0.060252,0.001659,Oxford/AstraZeneca
Mauritius,2/5/2021,0.022036,0.027976,0.020268,0.027992,0.000065,0.062946,0.077042,0.060252,0.002064,Oxford/AstraZeneca
Mauritius,2/6/2021,0.022036,0.027976,0.019924,0.027992,0.000078,0.062946,0.077042,0.060252,0.002469,Oxford/AstraZeneca
Mauritius,2/7/2021,0.022036,0.027976,0.020268,0.027992,0.000091,0.062946,0.077042,0.060252,0.002875,Oxford/AstraZeneca
Mauritius,2/8/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.063035,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Mauritius,2/28/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Canada,2/10/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Mauritius,2/11/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Mauritius,2/12/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Mauritius,2/13/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.063035,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Canada,2/14/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.00328,Oxford/AstraZeneca
Mauritius,2/15/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.062946,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Mauritius,2/16/2021,0.022036,0.027976,0.019924,0.027992,0.000104,0.063035,0.077042,0.060252,0.046467,Oxford/AstraZeneca
Mauritius,2/17/2021,0.000041,0.000063,0.019924,0.027992,0.000104,0.002285,0.003555,0.060252,0.00328,Oxford/AstraZeneca
Mexico,12/24/2020,0.000031,0.000048,0.020268,0.027992,0.026772,0.063035,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/25/2020,0.02225,0.027976,0.020268,0.027992,0.000599,0.062946,0.077042,0.060252,0.000184,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Canada,12/26/2020,0.022036,0.027976,0.019924,0.027992,0.027278,0.062946,0.077042,0.060252,0.000184,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/27/2020,0.000073,0.000112,0.019924,0.027992,0.000599,0.000076,0.000118,0.060252,0.000184,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/28/2020,0.000102,0.000157,0.020268,0.000949,0.000766,0.000076,0.07766,0.060252,0.00024,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/29/2020,0.000198,0.000303,0.019924,0.003082,0.001438,0.000076,0.000118,0.05955,0.000442,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/30/2020,0.000267,0.028297,0.019924,0.002227,0.001695,0.000152,0.000237,0.060252,0.000534,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,12/31/2020,0.022036,0.027976,0.019924,0.027992,0.001702,0.063035,0.077042,0.060252,0.000534,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/1/2021,0.022036,0.027976,0.019924,0.027992,0.001866,0.062946,0.077042,0.060252,0.000571,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/2/2021,0.022036,0.027976,0.019924,0.027992,0.00203,0.062946,0.077042,0.060252,0.046467,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/28/2021,0.022036,0.027976,0.019924,0.028141,0.002194,0.063035,0.077042,0.060252,0.000682,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/4/2021,0.000469,0.00072,0.019924,0.027992,0.002263,0.000228,0.000355,0.060252,0.0007,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/5/2021,0.000515,0.028297,0.019924,0.001472,0.001955,0.000305,0.000474,0.060252,0.000608,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/6/2021,0.02225,0.000871,0.019924,0.001704,0.001855,0.000305,0.000474,0.060252,0.000571,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/7/2021,0.000623,0.000956,0.019924,0.028141,0.001949,0.000381,0.000592,0.060252,0.000608,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/8/2021,0.00072,0.028297,0.019924,0.003122,0.002296,0.000381,0.000592,0.05955,0.000719,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Canada,1/9/2021,0.000798,0.001224,0.019924,0.028141,0.002529,0.000457,0.000711,0.060252,0.000792,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Canada,1/10/2021,0.02225,0.001331,0.019924,0.00224,0.002707,0.000457,0.000711,0.060252,0.000848,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/11/2021,0.02225,0.001425,0.019924,0.001983,0.002837,0.000533,0.000829,0.060252,0.000885,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Canada,1/12/2021,0.000991,0.00152,0.019924,0.002004,0.002939,0.000533,0.000829,0.060252,0.000903,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/13/2021,0.02225,0.003152,0.019924,0.034325,0.009176,0.001142,0.001777,0.060252,0.002838,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/14/2021,0.003522,0.005402,0.019924,0.047316,0.017879,0.063035,0.003081,0.060252,0.005547,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/15/2021,0.004455,0.0068,0.000061,0.030091,0.023035,0.002437,0.003792,0,0.00715,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Canada,2/28/2021,0.004944,0.028297,0.000069,0.015795,0.025573,0.002742,0.004266,0,0.007924,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/17/2021,0.005039,0.007673,0.020268,0.003063,0.02573,0.002818,0.004266,0,0.046467,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/18/2021,0.005257,0.007955,0.000204,0.028141,0.026693,0.063035,0.004503,0.000216,0.008274,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/19/2021,0.005317,0.007997,0.000299,0.001926,0.026678,0.00297,0.004503,0.000216,0.008274,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/20/2021,0.005348,0.008015,0.000355,0.001001,0.027278,0.00297,0.004503,0.000216,0.006303,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/21/2021,0.005895,0.008747,0.000561,0.028141,0.014638,0.003275,0.004858,0.000216,0.004533,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/22/2021,0.006562,0.009735,0.000626,0.028141,0.012997,0.003655,0.005451,0.000433,0.004036,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/23/2021,0.006604,0.009761,0.020268,0.001364,0.010238,0.003655,0.005451,0.000433,0.00317,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/24/2021,0.00672,0.009895,0.000784,0.003739,0.010367,0.003732,0.005569,0.000433,0.003207,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/25/2021,0.006885,0.01009,0.000894,0.00533,0.010044,0.003808,0.005688,0.000433,0.003114,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/26/2021,0.006962,0.010166,0.000975,0.002484,0.010151,0.003884,0.005688,0.000433,0.003151,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/27/2021,0.007002,0.010227,0.000975,0.001283,0.010205,0.003884,0.005688,0.000433,0.00317,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/28/2021,0.007021,0.010256,0.000975,0.000619,0.006945,0.003884,0.005806,0.000433,0.002156,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/29/2021,0.007068,0.010326,0.000978,0.001506,0.003121,0.003884,0.005806,0.000433,0.000977,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/30/2021,0.02225,0.010334,0.001215,0.002786,0.003393,0.00396,0.005806,0.05955,0.00105,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,1/31/2021,0.007187,0.028297,0.001303,0.00104,0.002877,0.00396,0.005806,0.05955,0.000885,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/1/2021,0.007207,0.010341,0.001354,0.000646,0.001981,0.00396,0.005806,0.000649,0.000608,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/2/2021,0.007232,0.028297,0.001425,0.000805,0.027278,0.004036,0.005806,0.000865,0.000516,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/3/2021,0.007328,0.010353,0.001687,0.00312,0.002011,0.004036,0.005806,0.000865,0.000627,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/4/2021,0.007419,0.010384,0.001892,0.002922,0.002452,0.004112,0.005806,0.001082,0.000756,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/5/2021,0.007475,0.010412,0.002001,0.0018,0.002508,0.063035,0.005806,0.001082,0.000774,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
Mexico,2/28/2021,0.02225,0.010429,0.020268,0.003403,0.002626,0.004189,0.005806,0.05955,0.000811,'Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V'
