country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Trinidad and Tobago,2/22/2021,440,440,,,63,0.03,0.03,,45,Oxford/AstraZeneca
Turkey,1/13/2021,0,,,,,0,,,,Sinovac
Turkey,1/14/2021,279452,,,279452,279452,0.33,,,3313,Sinovac
Turkey,1/15/2021,616652,,,337200,308326,0.73,,,3656,Sinovac
Turkey,1/16/2021,676903,,,60251,225634,0.8,,,2675,Sinovac
Turkey,1/17/2021,706451,,,29548,176613,0.84,,,2094,Sinovac
Turkey,1/18/2021,832412,,,125961,166482,0.99,,,1974,Sinovac
Turkey,1/19/2021,950635,,,118223,158439,1.13,,,1879,Sinovac
Turkey,1/20/2021,1052493,,,101858,150356,1.25,,,1783,Sinovac
Turkey,1/21/2021,1120258,,,67765,120115,1.33,,,1424,Sinovac
Turkey,1/22/2021,1202212,,,81954,83651,1.43,,,992,Sinovac
Turkey,1/23/2021,1226883,,,24671,78569,1.45,,,932,Sinovac
Turkey,1/24/2021,1244653,,,17770,76886,1.48,,,912,Sinovac
Turkey,1/25/2021,1302753,,,58100,67192,1.54,,,797,Sinovac
Turkey,1/26/2021,1410273,,,107520,65663,1.67,,,779,Sinovac
Turkey,1/27/2021,1522580,,,112307,67155,1.81,,,796,Sinovac
Turkey,1/28/2021,1697575,,,174995,82474,2.01,,,978,Sinovac
Turkey,1/29/2021,1928351,,,230776,103734,2.29,,,1230,Sinovac
Turkey,1/30/2021,1960860,,,32509,104854,2.32,,,1243,Sinovac
Turkey,1/31/2021,1986237,,,25377,105941,2.36,,,1256,Sinovac
Turkey,2/1/2021,2136299,,,150062,119078,2.53,,,1412,Sinovac
Turkey,2/2/2021,2229233,,,92934,116994,2.64,,,1387,Sinovac
Turkey,2/3/2021,2343280,,,114047,117243,2.78,,,1390,Sinovac
Turkey,2/4/2021,2500806,,,157526,114747,2.97,,,1361,Sinovac
Turkey,2/5/2021,2559802,,,58996,90207,3.04,,,1070,Sinovac
Turkey,2/6/2021,2601717,,,41915,91551,3.08,,,1086,Sinovac
Turkey,2/7/2021,2610496,,,8779,89180,3.1,,,1057,Sinovac
Turkey,2/8/2021,2664203,,,53707,75415,3.16,,,894,Sinovac
Turkey,2/9/2021,2732709,,,68506,71925,3.24,,,853,Sinovac
Turkey,2/10/2021,2795116,,,62407,64548,3.31,,,765,Sinovac
Turkey,2/11/2021,2846125,,,51009,49331,3.37,,,585,Sinovac
Turkey,2/12/2021,3404354,3067822,336532,558229,120650,4.04,3.64,0.4,1431,Sinovac
Turkey,2/13/2021,3709896,3253005,456891,305542,158311,4.4,3.86,0.54,1877,Sinovac
Turkey,2/14/2021,3825101,3336164,488937,115205,173515,4.54,3.96,0.58,2057,Sinovac
Turkey,2/15/2021,4182027,3608148,573879,356926,216832,4.96,4.28,0.68,2571,Sinovac
Turkey,2/16/2021,4630784,3984622,646162,448757,271154,5.49,4.72,0.77,3215,Sinovac
Turkey,2/17/2021,5223602,4477432,746170,592818,346927,6.19,5.31,0.88,4113,Sinovac
Turkey,2/18/2021,5895295,5028179,867116,671693,435596,6.99,5.96,1.03,5165,Sinovac
Turkey,2/19/2021,6361699,5384983,976716,466404,422478,7.54,6.38,1.16,5009,Sinovac
Turkey,2/20/2021,6533510,5503094,1030416,171811,403373,7.75,6.52,1.22,4783,Sinovac
Turkey,2/21/2021,6571830,5517993,1053837,38320,392390,7.79,6.54,1.25,4653,Sinovac
Turkey,2/22/2021,6837302,5738471,1098831,265472,379325,8.11,6.8,1.3,4498,Sinovac
Turkey,2/23/2021,7289498,6106522,1182976,452196,379816,8.64,7.24,1.4,4503,Sinovac
Turkey,2/24/2021,7619695,6352410,1267285,330197,342299,9.03,7.53,1.5,4059,Sinovac
Turkey,2/25/2021,7979726,6582239,1397487,360031,297776,9.46,7.8,1.66,3531,Sinovac
Turkey,2/26/2021,8298805,6745147,1553658,319079,276729,9.84,8,1.84,3281,Sinovac
Turkey,2/27/2021,8514775,6854642,1660133,215970,283038,10.1,8.13,1.97,3356,Sinovac
Turkey,2/28/2021,8547875,6869923,1677952,33100,282292,10.14,8.15,1.99,3347,Sinovac
Turkey,3/1/2021,8774718,6975558,1799160,226843,276774,10.4,8.27,2.13,3282,Sinovac
Turkey,3/2/2021,9073640,7123722,1949918,298922,254877,10.76,8.45,2.31,3022,Sinovac
Turkey,3/3/2021,9317546,7240515,2077031,243906,242550,11.05,8.59,2.46,2876,Sinovac
Turkey,3/4/2021,9560038,7353536,2206502,242492,225759,11.34,8.72,2.62,2677,Sinovac
Turkey,3/5/2021,9756289,7446337,2309952,196251,208212,11.57,8.83,2.74,2469,Sinovac
Turkey,3/6/2021,9883607,7509923,2373684,127318,195547,11.72,8.9,2.81,2319,Sinovac
Turkey,3/7/2021,9917348,7524943,2392405,33741,195639,11.76,8.92,2.84,2320,Sinovac
Turkey,3/8/2021,10001980,7565023,2436957,84632,175323,11.86,8.97,2.89,2079,Sinovac
Turkey,3/9/2021,10222994,7676519,2546475,221014,164193,12.12,9.1,3.02,1947,Sinovac
Turks and Caicos Islands,1/10/2021,0,0,,,,0,0,,,Pfizer/BioNTech
Turks and Caicos Islands,1/11/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/12/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/13/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/14/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/15/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/16/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/17/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/18/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/19/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/20/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/21/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/22/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/23/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/24/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/25/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/26/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/27/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/28/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/29/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/30/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,1/31/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/1/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/2/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/3/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/4/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/5/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/6/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/7/2021,,,,,222,,,,5734,Pfizer/BioNTech
Turks and Caicos Islands,2/8/2021,6433,6433,,,222,16.62,16.62,,5734,Pfizer/BioNTech
Ukraine,2/24/2021,159,,,,,0,,,,Oxford/AstraZeneca
Ukraine,2/25/2021,1338,,,1179,1179,0,,,27,Oxford/AstraZeneca
Ukraine,2/26/2021,3051,3051,,1713,1446,0.01,0.01,,33,Oxford/AstraZeneca
Ukraine,2/27/2021,3141,3141,,90,994,0.01,0.01,,23,Oxford/AstraZeneca
Ukraine,2/28/2021,,,,,966,,,,22,Oxford/AstraZeneca
Ukraine,3/1/2021,4905,4905,,,949,0.01,0.01,,22,Oxford/AstraZeneca
Ukraine,3/2/2021,6888,6888,,1983,1122,0.02,0.02,,26,Oxford/AstraZeneca
Ukraine,3/3/2021,9568,9568,,2680,1344,0.02,0.02,,31,Oxford/AstraZeneca
Ukraine,3/4/2021,12481,12481,,2913,1592,0.03,0.03,,36,Oxford/AstraZeneca
Ukraine,3/5/2021,15758,15758,,3277,1815,0.04,0.04,,42,Oxford/AstraZeneca
Ukraine,3/6/2021,17037,17037,,1279,1985,0.04,0.04,,45,Oxford/AstraZeneca
Ukraine,3/7/2021,17947,17947,,910,1989,0.04,0.04,,45,Oxford/AstraZeneca
Ukraine,3/8/2021,19118,19118,,1171,2030,0.04,0.04,,46,Oxford/AstraZeneca
Ukraine,3/9/2021,23480,23480,,4362,2370,0.05,0.05,,54,Oxford/AstraZeneca
United Arab Emirates,1/5/2021,826301,,,,,8.35,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/6/2021,,,,,30698,,,,3104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/7/2021,887697,,,,30698,8.98,,,3104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/8/2021,941556,,,53859,38418,9.52,,,3884,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/9/2021,1020349,,,78793,48512,10.32,,,4905,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/10/2021,1086568,836568,250000,66219,52053,10.99,8.46,2.53,5263,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/11/2021,1167251,,,80683,56825,11.8,,,5745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/12/2021,1275652,,,108401,64193,12.9,,,6490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/13/2021,1394580,,,118928,76797,14.1,,,7765,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/14/2021,1527833,,,133253,91448,15.45,,,9246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/15/2021,1665987,,,138154,103490,16.84,,,10464,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/16/2021,1797926,,,131939,111082,18.18,,,11231,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/17/2021,1882778,,,84852,113744,19.04,,,11500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/18/2021,1971521,,,88743,114896,19.93,,,11617,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/19/2021,2065367,,,93846,112816,20.88,,,11407,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/20/2021,2161150,,,95783,109510,21.85,,,11072,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/21/2021,2246069,,,84919,102605,22.71,,,10374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/22/2021,2339078,,,93009,96156,23.65,,,9722,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/23/2021,2426798,,,87720,89839,24.54,,,9083,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/24/2021,2487789,,,60991,86430,25.15,,,8739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/25/2021,2571091,,,83302,85653,26,,,8660,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/26/2021,2677680,,,106589,87473,27.07,,,8844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/27/2021,2764450,,,86770,86186,27.95,,,8714,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/28/2021,2868650,,,104200,88940,29,,,8993,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/29/2021,3006606,,,137956,95361,30.4,,,9642,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/30/2021,3114167,,,107561,98196,31.49,,,9928,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,1/31/2021,3334162,,,219995,120910,33.71,,,12225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/1/2021,3440777,,,106615,124241,34.79,,,12562,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/2/2021,,,,,117852,,,,11916,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/3/2021,3564517,,,,114295,36.04,,,11556,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/4/2021,3849374,,,284857,140103,38.92,,,14166,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/5/2021,,,,,145536,,,,14715,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/6/2021,4201347,,,,155311,42.48,,,15703,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/7/2021,4313868,,,112521,139958,43.62,,,14151,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/8/2021,4413649,,,99781,138982,44.63,,,14052,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/9/2021,4527144,,,113495,146357,45.77,,,14798,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/10/2021,4684658,,,157514,160020,47.37,,,16179,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/11/2021,4792208,,,107550,134691,48.45,,,13618,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/12/2021,4901795,,,109587,125205,49.56,,,12659,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/13/2021,5005264,,,103469,114845,50.61,,,11612,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/14/2021,5055231,,,49967,105909,51.11,,,10708,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/15/2021,5086835,,,31604,96169,51.43,,,9723,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/16/2021,5198725,,,111890,95940,52.56,,,9700,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/17/2021,5284406,,,85681,85678,53.43,,,8663,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/18/2021,5373730,,,89324,83075,54.33,,,8400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/19/2021,5466831,,,93101,80719,55.27,,,8161,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/20/2021,5553391,,,86560,78304,56.15,,,7917,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/21/2021,5554342,,,951,71302,56.16,,,7209,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/22/2021,5557793,,,3451,67280,56.19,,,6803,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/23/2021,5668264,3480415,2187849,110471,67077,57.31,35.19,22.12,6782,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/24/2021,5761463,,,93199,68151,58.25,,,6891,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/25/2021,5846036,,,84573,67472,59.11,,,6822,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/26/2021,5933299,,,87263,66638,59.99,,,6738,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/27/2021,6015089,,,81790,65957,60.82,,,6669,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,2/28/2021,6020461,,,5372,66588,60.87,,,6733,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/1/2021,6028417,,,7956,67232,60.95,,,6798,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/2/2021,6094956,,,66539,60956,61.62,,,6163,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/3/2021,6168330,,,73374,58124,62.37,,,5877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/4/2021,6204004,,,35674,51138,62.73,,,5170,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/5/2021,6235316,,,31312,43145,63.04,,,4362,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/6/2021,6265860,,,30544,35824,63.35,,,3622,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/7/2021,6273009,,,7149,36078,63.43,,,3648,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/8/2021,6287751,,,14742,37048,63.57,,,3746,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Arab Emirates,3/9/2021,6325211,,,37460,32894,63.95,,,3326,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
United Kingdom,12/13/2020,86465,86465,,,,0.13,0.13,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/14/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/15/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/16/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/17/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/18/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/19/2020,,,,,84117,,,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/20/2020,675286,675286,,,84117,0.99,0.99,,1239,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/21/2020,,,,,78831,,,,1161,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/22/2020,,,,,73544,,,,1083,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/23/2020,,,,,68258,,,,1005,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/24/2020,,,,,62972,,,,928,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/25/2020,,,,,57685,,,,850,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/26/2020,,,,,52399,,,,772,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/27/2020,1005073,1005073,,,47112,1.48,1.48,,694,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/28/2020,,,,,48491,,,,714,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/29/2020,,,,,49870,,,,735,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/30/2020,,,,,51249,,,,755,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/31/2020,,,,,52629,,,,775,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/1/2021,,,,,54008,,,,796,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/2/2021,,,,,55387,,,,816,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/3/2021,1402432,1380430,22002,,56766,2.07,2.03,0.03,836,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/4/2021,,,,,74688,,,,1100,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/5/2021,,,,,92610,,,,1364,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/6/2021,,,,,110532,,,,1628,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/7/2021,,,,,128454,,,,1892,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/8/2021,,,,,146376,,,,2156,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/9/2021,,,,,164298,,,,2420,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/10/2021,2677971,2286572,391399,,182220,3.94,3.37,0.58,2684,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/11/2021,2843815,2431648,412167,165844,179880,4.19,3.58,0.61,2650,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/12/2021,3067541,2639309,428232,223726,185810,4.52,3.89,0.63,2737,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/13/2021,3356229,2918252,437977,288688,201020,4.94,4.3,0.65,2961,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/14/2021,3678180,3234946,443234,321951,220981,5.42,4.77,0.65,3255,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/15/2021,4023705,3576263,447442,345525,244311,5.93,5.27,0.66,3599,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/16/2021,4322456,3872394,450062,298751,260958,6.37,5.7,0.66,3844,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/17/2021,4514802,4062501,452301,192346,262404,6.65,5.98,0.67,3865,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/18/2021,4723443,4266577,456866,208641,268518,6.96,6.28,0.67,3955,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/19/2021,5070365,4609740,460625,346922,286118,7.47,6.79,0.68,4215,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/20/2021,5437284,4973248,464036,366919,297294,8.01,7.33,0.68,4379,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/21/2021,5849899,5383103,466796,412615,310246,8.62,7.93,0.69,4570,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/22/2021,6329968,5861351,468617,480069,329466,9.32,8.63,0.69,4853,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/23/2021,6822981,6353321,469660,493013,357218,10.05,9.36,0.69,5262,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/24/2021,7044048,6573570,470478,221067,361321,10.38,9.68,0.69,5322,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/25/2021,7325773,6853327,472446,281725,371761,10.79,10.1,0.7,5476,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/26/2021,7638543,7164387,474156,312770,366883,11.25,10.55,0.7,5404,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/27/2021,7953250,7476765,476485,314707,359424,11.72,11.01,0.7,5295,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/28/2021,8369438,7891184,478254,416188,359934,12.33,11.62,0.7,5302,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/29/2021,8859372,8378940,480432,489934,361343,13.05,12.34,0.71,5323,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/30/2021,9468382,8977329,491053,609010,377914,13.95,13.22,0.72,5567,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/31/2021,9790576,9296367,494209,322194,392361,14.42,13.69,0.73,5780,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,2/1/2021,10143511,9646715,496796,352935,402534,14.94,14.21,0.73,5930,"Oxford/AstraZeneca, Pfizer/BioNTech"
