@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 137\nSize of the tree: 146\n','Number of leaves: 139\nSize of the tree: 150\n','Number of leaves: 140\nSize of the tree: 152\n','Number of leaves: 142\nSize of the tree: 156\n','Number of leaves: 356\nSize of the tree: 499\n','Number of leaves: 141\nSize of the tree: 154\n','Number of leaves: 351\nSize of the tree: 489\n','Number of leaves: 350\nSize of the tree: 487\n','Number of leaves: 136\nSize of the tree: 144\n','Number of leaves: 360\nSize of the tree: 507\n','Number of leaves: 138\nSize of the tree: 148\n','Number of leaves: 135\nSize of the tree: 142\n','Number of leaves: 143\nSize of the tree: 158\n','Number of leaves: 353\nSize of the tree: 493\n','Number of leaves: 354\nSize of the tree: 495\n','Number of leaves: 144\nSize of the tree: 160\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,520,49,0,91.388401,8.611599,0,0.89949,0.008756,0.066947,12.172247,35.305487,1994.2927,7698.938768,-5704.646067,3.504908,13.530648,-10.02574,1789.563492,3.145103,89.734245,0.924528,98,0.015119,7,0.984881,456,0.075472,8,0.933333,0.924528,0.92891,0.912745,0.981886,0.962555,0.913884,0.018799,0.981201,0.086116,0.920577,0.913884,0.913939,0.901292,0.989936,0.953763,0.92644,0.913884,0.04,0.002,0.03125,0,31.25,0,110975,649091,80216,98.418278,8.545694,'Number of leaves: 137\nSize of the tree: 146\n',146,137,137
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,525,44,0,92.267135,7.732865,0,0.910047,0.007738,0.063421,10.756722,33.44613,1994.624682,2324.483391,-329.858709,3.505492,4.085208,-0.579717,1823.971901,3.205575,91.444366,0.971698,103,0.019438,9,0.980562,454,0.028302,3,0.919643,0.971698,0.944954,0.932463,0.998115,0.989767,0.922671,0.015281,0.984719,0.077329,0.928094,0.922671,0.922778,0.911162,0.994474,0.967463,0.934128,0.922671,0.044,0.002,0.046875,0,46.875,0,114707,649091,80216,98.945518,8.084359,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,516,53,0,90.685413,9.314587,0,0.891478,0.007752,0.077594,10.775757,40.917206,1995.894564,49421.931028,-47426.036464,3.507723,86.857524,-83.3498,1782.279076,3.132301,89.297256,0.933962,99,0.028078,13,0.971922,450,0.066038,7,0.883929,0.933962,0.908257,0.887052,0.968102,0.933146,0.906854,0.017067,0.982933,0.093146,0.90731,0.906854,0.904434,0.891969,0.956217,0.901156,0.914299,0.906854,0.053,0.002,0.03125,0,31.25,0,334513,649091,80216,91.915641,4.898946,'Number of leaves: 354\nSize of the tree: 495\n',495,354,354
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,522,47,0,91.739895,8.260105,0,0.903405,0.008213,0.065191,11.417194,34.378909,1992.309752,6611.536944,-4619.227193,3.501423,11.619573,-8.11815,1790.570637,3.146873,89.874109,0.924528,98,0.012959,6,0.987041,457,0.075472,8,0.942308,0.924528,0.933333,0.918311,0.997494,0.987277,0.917399,0.020012,0.979988,0.082601,?,0.917399,?,?,0.991543,0.961555,?,0.917399,0.04,0.002,0.046875,0,46.875,0,118439,649091,80216,98.769772,7.974517,'Number of leaves: 143\nSize of the tree: 158\n',158,143,143
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,521,48,0,91.564148,8.435852,0,0.902206,0.00836,0.06536,11.622363,34.473885,1991.298139,3409.625282,-1418.327143,3.499645,5.992312,-2.492666,1796.894002,3.157986,90.237316,0.971429,102,0.010776,5,0.989224,459,0.028571,3,0.953271,0.971429,0.962264,0.95369,0.994212,0.988942,0.915641,0.013039,0.986961,0.084359,0.929494,0.915641,0.917949,0.907392,0.993724,0.962124,0.916415,0.915641,0.036,0.002,0.046875,0,46.875,0,114707,649091,80216,98.945518,7.923257,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,517,52,0,90.86116,9.13884,0,0.892983,0.009063,0.068039,12.600671,35.885929,1992.565596,2384.184983,-391.619386,3.501873,4.190132,-0.688259,1763.738322,3.099716,88.515948,0.904762,95,0.010776,5,0.989224,459,0.095238,10,0.95,0.904762,0.926829,0.911167,0.99454,0.977409,0.908612,0.022846,0.977154,0.091388,?,0.908612,?,?,0.992435,0.951003,?,0.908612,0.043,0.002,0.046875,0,46.875,0,108487,649091,80216,98.418278,9.966315,'Number of leaves: 135\nSize of the tree: 142\n',142,135,135
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5121,568,513,55,0,90.316901,9.683099,0,0.886288,0.008605,0.067418,11.966625,35.571064,1984.309892,2359.170023,-374.860131,3.493503,4.153468,-0.659965,1782.061982,3.137433,89.807645,0.95283,101,0.032468,15,0.967532,447,0.04717,5,0.87069,0.95283,0.90991,0.889477,0.995824,0.981615,0.903169,0.027529,0.972471,0.096831,0.914077,0.903169,0.90344,0.886646,0.99314,0.957812,0.936479,0.903169,0.041,0.001,0.046875,0,46.875,0,114707,649216,80091,99.295775,8.524061,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,529,40,0,92.970123,7.029877,0,0.91794,0.007999,0.064096,11.12065,33.806894,1991.269173,6607.239532,-4615.970359,3.499594,11.61202,-8.112426,1805.518872,3.173144,90.671763,0.961905,101,0.017241,8,0.982759,456,0.038095,4,0.926606,0.961905,0.943925,0.931191,0.997824,0.987801,0.929701,0.017002,0.982998,0.070299,0.935162,0.929701,0.929692,0.918393,0.990963,0.960646,0.934596,0.929701,0.057,0.002,0.046875,0,46.875,0,113463,649091,80216,98.769772,8.406561,'Number of leaves: 139\nSize of the tree: 150\n',150,139,139
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,527,42,0,92.618629,7.381371,0,0.913763,0.006954,0.060748,9.670548,32.051319,1988.802942,2312.455665,-323.652723,3.49526,4.06407,-0.56881,1824.642357,3.206753,91.745759,0.962264,102,0.015119,7,0.984881,456,0.037736,4,0.93578,0.962264,0.948837,0.937061,0.993561,0.985214,0.926186,0.017416,0.982584,0.073814,0.929553,0.926186,0.925781,0.913817,0.995468,0.970771,0.923712,0.926186,0.053,0.001,0.0625,0,62.5,0,113463,649091,80216,99.121265,7.344757,'Number of leaves: 139\nSize of the tree: 150\n',150,139,139
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,525,44,0,92.267135,7.732865,0,0.909906,0.008781,0.066102,12.207335,34.862185,1989.807325,5554.033737,-3564.226411,3.497025,9.761043,-6.264018,1790.121154,3.146083,89.964547,0.943396,100,0.019438,9,0.980562,454,0.056604,6,0.917431,0.943396,0.930233,0.91412,0.995843,0.981603,0.922671,0.0178,0.9822,0.077329,0.926267,0.922671,0.922462,0.908829,0.991148,0.959779,0.92668,0.922671,0.034,0.001,0.046875,0,46.875,0,112219,649091,80216,98.594025,8.985062,'Number of leaves: 138\nSize of the tree: 148\n',148,138,138
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,532,37,0,93.497364,6.502636,0,0.924201,0.007121,0.059345,9.899154,31.298017,1990.457019,2309.72348,-319.266461,3.498167,4.059268,-0.561101,1822.872066,3.203642,91.580579,0.95283,101,0.006479,3,0.993521,460,0.04717,5,0.971154,0.95283,0.961905,0.95335,0.997168,0.988495,0.934974,0.014832,0.985168,0.065026,0.937456,0.934974,0.934866,0.924256,0.995798,0.972209,0.925867,0.934974,0.047,0.002,0.046875,0,46.875,0,114707,649091,80216,99.121265,7.79877,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,524,45,0,92.091388,7.908612,0,0.907998,0.008048,0.065054,11.187699,34.309206,1990.457019,3428.37988,-1437.922862,3.498167,6.025272,-2.527105,1787.994295,3.142345,89.82833,0.981132,104,0.028078,13,0.971922,450,0.018868,2,0.888889,0.981132,0.932735,0.918119,0.998125,0.988273,0.920914,0.013654,0.986346,0.079086,0.92807,0.920914,0.920948,0.911272,0.99326,0.958343,0.908692,0.920914,0.043,0.002,0.03125,0.015625,31.25,15.625,113463,649091,80216,98.066784,8.252783,'Number of leaves: 139\nSize of the tree: 150\n',150,139,139
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,529,40,0,92.970123,7.029877,0,0.917852,0.007373,0.061248,10.249382,32.300739,1991.991781,185.208814,1806.782967,3.500864,0.325499,3.175365,1821.371943,3.201005,91.434712,0.943396,100,0.008639,4,0.991361,459,0.056604,6,0.961538,0.943396,0.952381,0.941671,0.996557,0.985613,0.929701,0.018777,0.981223,0.070299,0.934279,0.929701,0.929793,0.917339,0.996378,0.966159,0.941837,0.929701,0.04,0.001,0.046875,0,46.875,0,110975,649091,80216,99.648506,8.355302,'Number of leaves: 137\nSize of the tree: 146\n',146,137,137
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,519,50,0,91.212654,8.787346,0,0.897753,0.008009,0.077051,11.135389,40.643843,1994.01435,49424.078225,-47430.063876,3.504419,86.861297,-83.356879,1789.889237,3.145675,89.763107,0.933962,99,0.023758,11,0.976242,452,0.066038,7,0.9,0.933962,0.916667,0.897387,0.963548,0.924969,0.912127,0.015777,0.984223,0.087873,0.914262,0.912127,0.910819,0.898314,0.956776,0.908031,0.924617,0.912127,0.037,0.002,0.046875,0,46.875,0,341977,649091,80216,91.915641,4.825718,'Number of leaves: 360\nSize of the tree: 507\n',507,360,360
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,523,46,0,91.915641,8.084359,0,0.905845,0.006822,0.06259,9.484447,33.013998,1994.672136,5543.569004,-3548.896868,3.505575,9.742652,-6.237077,1819.551161,3.197805,91.220563,0.943396,100,0.008639,4,0.991361,459,0.056604,6,0.961538,0.943396,0.952381,0.941671,0.998115,0.991635,0.919156,0.016957,0.983043,0.080844,?,0.919156,?,?,0.992402,0.96432,?,0.919156,0.034,0.002,0.03125,0,31.25,0,112219,649091,80216,98.242531,7.43263,'Number of leaves: 138\nSize of the tree: 148\n',148,138,138
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,517,52,0,90.86116,9.13884,0,0.892856,0.009117,0.068736,12.674985,36.251738,1997.497528,6654.964862,-4657.467334,3.51054,11.695896,-8.185356,1768.176452,3.107516,88.519581,0.962264,102,0.041037,19,0.958963,444,0.037736,4,0.842975,0.962264,0.898678,0.876554,0.985829,0.965357,0.908612,0.023264,0.976736,0.091388,?,0.908612,?,?,0.989522,0.945832,?,0.908612,0.041,0.002,0.046875,0,46.875,0,112219,649091,80216,97.891037,8.911834,'Number of leaves: 138\nSize of the tree: 148\n',148,138,138
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5121,568,529,39,0,93.133803,6.866197,0,0.919758,0.007331,0.061118,10.193321,32.242133,1988.448961,4457.951051,-2469.50209,3.50079,7.848505,-4.347715,1819.267592,3.202936,91.491792,0.971429,102,0.028078,13,0.971922,450,0.028571,3,0.886957,0.971429,0.927273,0.911298,0.998334,0.992001,0.931338,0.017777,0.982223,0.068662,0.937504,0.931338,0.931804,0.920167,0.99323,0.969583,0.935998,0.931338,0.041,0.001,0.03125,0,31.25,0,115951,649216,80091,98.591549,7.548415,'Number of leaves: 141\nSize of the tree: 154\n',154,141,141
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,529,40,0,92.970123,7.029877,0,0.918089,0.007259,0.060977,10.094912,32.171438,1990.069929,5530.429549,-3540.35962,3.497487,9.71956,-6.222073,1808.999568,3.179261,90.901307,0.981132,104,0.017279,8,0.982721,455,0.018868,2,0.928571,0.981132,0.954128,0.943816,0.999165,0.996211,0.929701,0.013763,0.986237,0.070299,?,0.929701,?,?,0.992726,0.964797,?,0.929701,0.087,0.002,0.046875,0,46.875,0,117195,649091,80216,98.242531,7.681605,'Number of leaves: 142\nSize of the tree: 156\n',156,142,142
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,532,37,0,93.497364,6.502636,0,0.924091,0.007168,0.06089,9.965913,32.117694,1991.545391,5527.115964,-3535.570572,3.50008,9.713736,-6.213657,1824.692763,3.206841,91.621952,0.971429,102,0.021552,10,0.978448,454,0.028571,3,0.910714,0.971429,0.940092,0.926731,0.997722,0.989143,0.934974,0.016118,0.983882,0.065026,0.939232,0.934974,0.934261,0.924013,0.992779,0.967693,0.937708,0.934974,0.041,0.001,0.03125,0,31.25,0,114707,649091,80216,98.769772,7.703574,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,531,38,0,93.321617,6.678383,0,0.922253,0.006914,0.059191,9.613027,31.220869,1991.904851,1239.611685,752.293166,3.500712,2.178579,1.322132,1832.737261,3.220979,92.009277,0.961905,101,0.030172,14,0.969828,450,0.038095,4,0.878261,0.961905,0.918182,0.900053,0.996552,0.984329,0.933216,0.014809,0.985191,0.066784,0.936718,0.933216,0.933065,0.921654,0.995974,0.971405,0.9401,0.933216,0.036,0.001,0.03125,0,31.25,0,114707,649091,80216,99.297012,8.077036,'Number of leaves: 140\nSize of the tree: 152\n',152,140,140
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,530,39,0,93.14587,6.85413,0,0.920006,0.007908,0.062333,10.993814,32.874695,1990.395086,2318.928538,-328.533453,3.498058,4.075446,-0.577387,1819.091808,3.196998,91.393504,0.933962,99,0.010799,5,0.989201,458,0.066038,7,0.951923,0.933962,0.942857,0.929991,0.995589,0.982604,0.931459,0.01604,0.98396,0.068541,0.934829,0.931459,0.930933,0.920448,0.995365,0.971836,0.944565,0.931459,0.046,0.002,0.046875,0,46.875,0,115951,649091,80216,98.945518,8.164909,'Number of leaves: 141\nSize of the tree: 154\n',154,141,141
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,535,34,0,94.024605,5.975395,0,0.930653,0.005916,0.055711,8.224649,29.382141,1989.634139,5487.277383,-3497.643245,3.496721,9.643721,-6.147,1850.325991,3.251891,92.998303,0.990566,105,0.006479,3,0.993521,460,0.009434,1,0.972222,0.990566,0.981308,0.977045,0.999735,0.99829,0.940246,0.009912,0.990088,0.059754,0.946264,0.940246,0.940907,0.933057,0.993884,0.976483,0.933958,0.940246,0.045,0.001,0.046875,0,46.875,0,119683,649091,80216,99.121265,6.59051,'Number of leaves: 144\nSize of the tree: 160\n',160,144,144
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,524,45,0,92.091388,7.908612,0,0.907635,0.008204,0.065672,11.403793,34.632014,1991.448396,4482.315136,-2490.86674,3.499909,7.877531,-4.377622,1797.342354,3.158774,90.253022,0.933962,99,0.025918,12,0.974082,451,0.066038,7,0.891892,0.933962,0.912442,0.892188,0.99404,0.976622,0.920914,0.018363,0.981637,0.079086,0.924613,0.920914,0.9205,0.907977,0.992434,0.962345,0.929165,0.920914,0.041,0.001,0.03125,0,31.25,0,113463,649091,80216,99.121265,8.025776,'Number of leaves: 139\nSize of the tree: 150\n',150,139,139
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,529,40,0,92.970123,7.029877,0,0.917967,0.007358,0.06189,10.228004,32.635744,1996.171876,6610.32131,-4614.149435,3.508211,11.617436,-8.109226,1811.307477,3.183317,90.739054,0.924528,98,0.006479,3,0.993521,460,0.075472,8,0.970297,0.924528,0.94686,0.935461,0.992563,0.980469,0.929701,0.016998,0.983002,0.070299,0.937559,0.929701,0.929127,0.918929,0.991488,0.962429,0.927579,0.929701,0.045,0.002,0.03125,0,31.25,0,113463,649091,80216,98.242531,8.282074,'Number of leaves: 139\nSize of the tree: 150\n',150,139,139
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,525,44,0,92.267135,7.732865,0,0.909489,0.008253,0.064825,11.473781,34.191642,1995.310429,7688.950884,-5693.640455,3.506697,13.513095,-10.006398,1795.163592,3.154945,89.969138,0.962264,102,0.021598,10,0.978402,453,0.037736,4,0.910714,0.962264,0.93578,0.92111,0.99781,0.989195,0.922671,0.019836,0.980164,0.077329,?,0.922671,?,?,0.990033,0.957087,?,0.922671,0.038,0.002,0.03125,0,31.25,0,112219,649091,80216,98.418278,8.50908,'Number of leaves: 138\nSize of the tree: 148\n',148,138,138
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5120,569,521,48,0,91.564148,8.435852,0,0.90141,0.008473,0.065612,11.78028,34.607632,1995.178776,216.960976,1778.217799,3.506465,0.381302,3.125163,1793.758421,3.152475,89.904646,0.933962,99,0.021598,10,0.978402,453,0.066038,7,0.908257,0.933962,0.92093,0.90265,0.996424,0.983307,0.915641,0.020775,0.979225,0.084359,0.921217,0.915641,0.915664,0.901206,0.995653,0.960799,0.930488,0.915641,0.042,0.002,0.046875,0,46.875,0,110975,649091,80216,99.297012,9.285296,'Number of leaves: 137\nSize of the tree: 146\n',146,137,137
country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210312.1422,5121,568,518,50,0,91.197183,8.802817,0,0.896785,0.009103,0.068774,12.659585,36.286389,1985.759361,5577.558332,-3591.798971,3.496055,9.819645,-6.32359,1769.983285,3.116168,89.133826,0.95283,101,0.02381,11,0.97619,451,0.04717,5,0.901786,0.95283,0.926606,0.90972,0.991648,0.976779,0.911972,0.02368,0.97632,0.088028,0.92014,0.911972,0.912288,0.897254,0.990659,0.954232,0.916249,0.911972,0.046,0.003,0.046875,0,46.875,0,110975,649216,80091,98.415493,9.132923,'Number of leaves: 137\nSize of the tree: 146\n',146,137,137
